image_path,xmin,ymin,xmax,ymax,label,area,compet
NIWO_010_2018.tif,122.0,24.0,142.0,41.0,Tree,340.0,1.0
NIWO_010_2018.tif,24.0,38.0,39.0,56.0,Tree,270.0,1.0
NIWO_010_2018.tif,272.0,322.0,303.0,358.0,Tree,1116.0,1.0
NIWO_010_2018.tif,382.0,173.0,400.0,187.0,Tree,252.0,1.0
NIWO_010_2018.tif,386.0,188.0,400.0,205.0,Tree,238.0,1.0
NIWO_010_2018.tif,380.0,200.0,399.0,216.0,Tree,304.0,1.0
NIWO_010_2018.tif,365.0,211.0,388.0,229.0,Tree,414.0,1.0
NIWO_010_2018.tif,366.0,233.0,396.0,256.0,Tree,690.0,1.0
NIWO_010_2018.tif,347.0,308.0,367.0,329.0,Tree,420.0,1.0
NIWO_010_2018.tif,326.0,311.0,346.0,335.0,Tree,480.0,1.0
NIWO_010_2018.tif,69.0,361.0,101.0,391.0,Tree,960.0,1.0
NIWO_010_2018.tif,46.0,328.0,81.0,362.0,Tree,1190.0,1.0
NIWO_010_2018.tif,104.0,108.0,120.0,123.0,Tree,240.0,1.0
NIWO_010_2018.tif,124.0,41.0,154.0,71.0,Tree,900.0,1.0
NIWO_010_2018.tif,371.0,53.0,387.0,74.0,Tree,336.0,1.0
NIWO_010_2018.tif,351.0,56.0,371.0,73.0,Tree,340.0,1.0
NIWO_010_2018.tif,331.0,78.0,366.0,102.0,Tree,840.0,1.0
NIWO_010_2018.tif,377.0,96.0,400.0,131.0,Tree,805.0,1.0
NIWO_010_2018.tif,387.0,155.0,400.0,168.0,Tree,169.0,1.0
NIWO_010_2018.tif,184.0,145.0,198.0,159.0,Tree,196.0,1.0
NIWO_010_2018.tif,125.0,191.0,153.0,218.0,Tree,756.0,1.0
NIWO_010_2018.tif,158.0,161.0,197.0,193.0,Tree,1248.0,1.0
NIWO_010_2018.tif,128.0,161.0,159.0,189.0,Tree,868.0,1.0
NIWO_010_2018.tif,166.0,197.0,191.0,222.0,Tree,625.0,1.0
NIWO_010_2018.tif,147.0,208.0,168.0,233.0,Tree,525.0,1.0
NIWO_010_2018.tif,164.0,117.0,188.0,137.0,Tree,480.0,1.0
NIWO_010_2018.tif,296.0,243.0,319.0,266.0,Tree,529.0,1.0
NIWO_010_2018.tif,242.0,189.0,256.0,210.0,Tree,294.0,1.0
NIWO_010_2018.tif,220.0,191.0,244.0,212.0,Tree,504.0,1.0
NIWO_010_2018.tif,215.0,216.0,239.0,245.0,Tree,696.0,1.0
NIWO_010_2018.tif,238.0,212.0,264.0,240.0,Tree,728.0,1.0
NIWO_010_2018.tif,135.0,9.0,151.0,25.0,Tree,256.0,1.0
NIWO_010_2018.tif,106.0,65.0,129.0,88.0,Tree,529.0,1.0
NIWO_010_2018.tif,55.0,28.0,72.0,50.0,Tree,374.0,1.0
NIWO_010_2018.tif,40.0,21.0,55.0,42.0,Tree,315.0,1.0
NIWO_010_2018.tif,257.0,175.0,277.0,205.0,Tree,600.0,1.0
NIWO_010_2018.tif,250.0,280.0,267.0,295.0,Tree,255.0,1.0
NIWO_010_2018.tif,251.0,258.0,270.0,276.0,Tree,342.0,1.0
NIWO_010_2018.tif,272.0,246.0,288.0,266.0,Tree,320.0,1.0
NIWO_010_2018.tif,264.0,343.0,278.0,362.0,Tree,266.0,1.0
NIWO_010_2018.tif,197.0,324.0,217.0,350.0,Tree,520.0,1.0
NIWO_010_2018.tif,207.0,311.0,221.0,327.0,Tree,224.0,1.0
NIWO_010_2018.tif,176.0,327.0,192.0,347.0,Tree,320.0,1.0
NIWO_010_2018.tif,38.0,138.0,59.0,161.0,Tree,483.0,1.0
NIWO_010_2018.tif,80.0,79.0,106.0,104.0,Tree,650.0,1.0
NIWO_010_2018.tif,244.0,8.0,267.0,33.0,Tree,575.0,1.0
NIWO_010_2018.tif,321.0,39.0,338.0,58.0,Tree,323.0,1.0
NIWO_010_2018.tif,278.0,177.0,295.0,197.0,Tree,340.0,1.0
NIWO_010_2018.tif,226.0,265.0,250.0,288.0,Tree,552.0,1.0
NIWO_010_2018.tif,166.0,353.0,182.0,371.0,Tree,288.0,1.0
NIWO_010_2018.tif,134.0,270.0,150.0,285.0,Tree,240.0,1.0
NIWO_010_2018.tif,134.0,238.0,163.0,271.0,Tree,957.0,1.0
NIWO_010_2018.tif,180.0,248.0,198.0,266.0,Tree,324.0,1.0
NIWO_010_2018.tif,159.0,291.0,173.0,302.0,Tree,154.0,1.0
NIWO_010_2018.tif,162.0,312.0,176.0,324.0,Tree,168.0,1.0
NIWO_010_2018.tif,121.0,317.0,139.0,339.0,Tree,396.0,1.0
NIWO_010_2018.tif,149.0,320.0,163.0,341.0,Tree,294.0,1.0
NIWO_010_2018.tif,311.0,283.0,328.0,299.0,Tree,272.0,1.0
NIWO_010_2018.tif,334.0,296.0,349.0,311.0,Tree,225.0,1.0
NIWO_010_2018.tif,349.0,333.0,371.0,363.0,Tree,660.0,1.0
NIWO_010_2018.tif,44.0,118.0,57.0,136.0,Tree,234.0,1.0
NIWO_010_2018.tif,1.0,192.0,14.0,215.0,Tree,299.0,1.0
NIWO_010_2018.tif,18.0,184.0,33.0,208.0,Tree,360.0,1.0
NIWO_010_2018.tif,34.0,246.0,49.0,265.0,Tree,285.0,1.0
NIWO_010_2018.tif,30.0,264.0,44.0,280.0,Tree,224.0,1.0
NIWO_010_2018.tif,263.0,56.0,305.0,84.0,Tree,1176.0,1.0
NIWO_010_2018.tif,258.0,85.0,300.0,109.0,Tree,1008.0,1.0
NIWO_010_2018.tif,297.0,173.0,324.0,197.0,Tree,648.0,1.0
NIWO_010_2018.tif,290.0,197.0,322.0,229.0,Tree,1024.0,1.0
NIWO_010_2018.tif,295.0,267.0,315.0,286.0,Tree,380.0,1.0
NIWO_010_2018.tif,309.0,300.0,324.0,312.0,Tree,180.0,1.0
NIWO_010_2018.tif,112.0,260.0,134.0,286.0,Tree,572.0,1.0
NIWO_010_2018.tif,156.0,266.0,179.0,292.0,Tree,598.0,1.0
NIWO_010_2018.tif,339.0,33.0,353.0,46.0,Tree,182.0,1.0
NIWO_010_2018.tif,260.0,37.0,282.0,58.0,Tree,462.0,1.0
NIWO_010_2018.tif,302.0,39.0,321.0,57.0,Tree,342.0,1.0
NIWO_010_2018.tif,278.0,159.0,294.0,177.0,Tree,288.0,1.0
NIWO_010_2018.tif,238.0,314.0,262.0,343.0,Tree,696.0,1.0
NIWO_010_2018.tif,142.0,287.0,157.0,302.0,Tree,225.0,1.0
NIWO_010_2018.tif,138.0,300.0,154.0,312.0,Tree,192.0,1.0
NIWO_010_2018.tif,121.0,293.0,135.0,311.0,Tree,252.0,1.0
NIWO_010_2018.tif,107.0,301.0,121.0,319.0,Tree,252.0,1.0
NIWO_010_2018.tif,32.0,161.0,48.0,177.0,Tree,256.0,1.0
NIWO_010_2018.tif,41.0,166.0,81.0,206.0,Tree,1600.0,1.0
NIWO_010_2018.tif,243.0,94.0,260.0,114.0,Tree,340.0,1.0
NIWO_010_2018.tif,244.0,114.0,274.0,137.0,Tree,690.0,1.0
NIWO_010_2018.tif,282.0,113.0,297.0,132.0,Tree,285.0,1.0
NIWO_010_2018.tif,301.0,99.0,316.0,118.0,Tree,285.0,1.0
NIWO_010_2018.tif,160.0,26.0,184.0,48.0,Tree,528.0,1.0
NIWO_010_2018.tif,163.0,50.0,184.0,75.0,Tree,525.0,1.0
NIWO_010_2018.tif,111.0,123.0,131.0,142.0,Tree,380.0,1.0
NIWO_010_2018.tif,353.0,290.0,368.0,307.0,Tree,255.0,1.0
NIWO_010_2018.tif,274.0,264.0,293.0,285.0,Tree,399.0,1.0
NIWO_010_2018.tif,258.0,141.0,277.0,165.0,Tree,456.0,1.0
NIWO_010_2018.tif,337.0,107.0,357.0,127.0,Tree,400.0,1.0
NIWO_010_2018.tif,319.0,135.0,334.0,150.0,Tree,225.0,1.0
NIWO_010_2018.tif,294.0,144.0,314.0,164.0,Tree,400.0,1.0
NIWO_010_2018.tif,185.0,119.0,205.0,134.0,Tree,300.0,1.0
NIWO_010_2018.tif,198.0,140.0,219.0,161.0,Tree,441.0,1.0
NIWO_010_2018.tif,206.0,165.0,231.0,184.0,Tree,475.0,1.0
NIWO_010_2018.tif,193.0,200.0,213.0,224.0,Tree,480.0,1.0
NIWO_010_2018.tif,173.0,220.0,195.0,242.0,Tree,484.0,1.0
NIWO_010_2018.tif,100.0,208.0,132.0,240.0,Tree,1024.0,1.0
NIWO_011_2018.tif,13.0,135.0,35.0,163.0,Tree,616.0,1.0
NIWO_011_2018.tif,91.0,338.0,112.0,360.0,Tree,462.0,1.0
NIWO_011_2018.tif,301.0,19.0,322.0,36.0,Tree,357.0,1.0
NIWO_011_2018.tif,381.0,377.0,400.0,400.0,Tree,437.0,1.0
NIWO_011_2018.tif,189.0,325.0,200.0,338.0,Tree,143.0,1.0
NIWO_011_2018.tif,263.0,1.0,275.0,11.0,Tree,120.0,1.0
NIWO_011_2018.tif,147.0,360.0,169.0,380.0,Tree,440.0,1.0
NIWO_011_2018.tif,257.0,19.0,274.0,33.0,Tree,238.0,1.0
NIWO_011_2018.tif,11.0,230.0,29.0,247.0,Tree,306.0,1.0
NIWO_011_2018.tif,9.0,247.0,23.0,262.0,Tree,210.0,1.0
NIWO_011_2018.tif,144.0,220.0,158.0,237.0,Tree,238.0,1.0
NIWO_011_2018.tif,144.0,197.0,159.0,213.0,Tree,240.0,1.0
NIWO_011_2018.tif,168.0,367.0,186.0,384.0,Tree,306.0,1.0
NIWO_011_2018.tif,258.0,105.0,272.0,117.0,Tree,168.0,1.0
NIWO_011_2018.tif,149.0,143.0,165.0,162.0,Tree,304.0,1.0
NIWO_011_2018.tif,156.0,118.0,176.0,135.0,Tree,340.0,1.0
NIWO_011_2018.tif,243.0,42.0,263.0,54.0,Tree,240.0,1.0
NIWO_011_2018.tif,10.0,340.0,25.0,354.0,Tree,210.0,1.0
NIWO_011_2018.tif,185.0,311.0,204.0,325.0,Tree,266.0,1.0
NIWO_011_2018.tif,272.0,32.0,286.0,52.0,Tree,280.0,1.0
NIWO_011_2018.tif,1.0,312.0,17.0,344.0,Tree,512.0,1.0
NIWO_011_2018.tif,139.0,343.0,155.0,358.0,Tree,240.0,1.0
NIWO_011_2018.tif,191.0,356.0,215.0,380.0,Tree,576.0,1.0
NIWO_011_2018.tif,274.0,347.0,296.0,367.0,Tree,440.0,1.0
NIWO_011_2018.tif,390.0,1.0,400.0,16.0,Tree,150.0,1.0
NIWO_011_2018.tif,370.0,3.0,384.0,17.0,Tree,196.0,1.0
NIWO_011_2018.tif,377.0,156.0,397.0,175.0,Tree,380.0,1.0
NIWO_011_2018.tif,326.0,7.0,345.0,32.0,Tree,475.0,1.0
NIWO_011_2018.tif,308.0,6.0,321.0,18.0,Tree,156.0,1.0
NIWO_011_2018.tif,275.0,9.0,298.0,28.0,Tree,437.0,1.0
NIWO_011_2018.tif,1.0,27.0,14.0,57.0,Tree,390.0,1.0
NIWO_011_2018.tif,238.0,27.0,252.0,42.0,Tree,210.0,1.0
NIWO_011_2018.tif,261.0,33.0,273.0,43.0,Tree,120.0,1.0
NIWO_011_2018.tif,215.0,383.0,237.0,400.0,Tree,374.0,1.0
NIWO_011_2018.tif,260.0,380.0,297.0,400.0,Tree,740.0,1.0
NIWO_011_2018.tif,300.0,316.0,340.0,357.0,Tree,1640.0,1.0
NIWO_011_2018.tif,229.0,321.0,256.0,357.0,Tree,972.0,1.0
NIWO_011_2018.tif,197.0,386.0,210.0,400.0,Tree,182.0,1.0
NIWO_011_2018.tif,152.0,301.0,172.0,326.0,Tree,500.0,1.0
NIWO_011_2018.tif,65.0,304.0,95.0,336.0,Tree,960.0,1.0
NIWO_011_2018.tif,25.0,302.0,42.0,317.0,Tree,255.0,1.0
NIWO_011_2018.tif,39.0,321.0,57.0,341.0,Tree,360.0,1.0
NIWO_011_2018.tif,55.0,335.0,90.0,365.0,Tree,1050.0,1.0
NIWO_011_2018.tif,72.0,361.0,102.0,387.0,Tree,780.0,1.0
NIWO_011_2018.tif,383.0,329.0,400.0,349.0,Tree,340.0,1.0
NIWO_011_2018.tif,348.0,371.0,380.0,400.0,Tree,928.0,1.0
NIWO_011_2018.tif,336.0,338.0,353.0,360.0,Tree,374.0,1.0
NIWO_011_2018.tif,195.0,339.0,219.0,361.0,Tree,528.0,1.0
NIWO_011_2018.tif,149.0,379.0,170.0,399.0,Tree,420.0,1.0
NIWO_011_2018.tif,115.0,315.0,144.0,341.0,Tree,754.0,1.0
NIWO_011_2018.tif,232.0,13.0,245.0,27.0,Tree,182.0,1.0
NIWO_011_2018.tif,300.0,38.0,316.0,52.0,Tree,224.0,1.0
NIWO_011_2018.tif,356.0,4.0,371.0,18.0,Tree,210.0,1.0
NIWO_011_2018.tif,347.0,25.0,364.0,45.0,Tree,340.0,1.0
NIWO_011_2018.tif,219.0,221.0,239.0,241.0,Tree,400.0,1.0
NIWO_011_2018.tif,13.0,32.0,27.0,51.0,Tree,266.0,1.0
NIWO_011_2018.tif,165.0,1.0,193.0,18.0,Tree,476.0,1.0
NIWO_011_2018.tif,166.0,27.0,196.0,52.0,Tree,750.0,1.0
NIWO_011_2018.tif,302.0,287.0,317.0,316.0,Tree,435.0,1.0
NIWO_011_2018.tif,356.0,78.0,371.0,94.0,Tree,240.0,1.0
NIWO_011_2018.tif,351.0,93.0,366.0,110.0,Tree,255.0,1.0
NIWO_011_2018.tif,367.0,32.0,389.0,51.0,Tree,418.0,1.0
NIWO_011_2018.tif,282.0,127.0,305.0,148.0,Tree,483.0,1.0
NIWO_011_2018.tif,336.0,41.0,351.0,57.0,Tree,240.0,1.0
NIWO_011_2018.tif,218.0,140.0,254.0,164.0,Tree,864.0,1.0
NIWO_011_2018.tif,195.0,266.0,219.0,290.0,Tree,576.0,1.0
NIWO_011_2018.tif,192.0,248.0,212.0,267.0,Tree,380.0,1.0
NIWO_011_2018.tif,176.0,265.0,197.0,282.0,Tree,357.0,1.0
NIWO_011_2018.tif,170.0,245.0,192.0,265.0,Tree,440.0,1.0
NIWO_011_2018.tif,381.0,267.0,400.0,288.0,Tree,399.0,1.0
NIWO_011_2018.tif,350.0,252.0,377.0,280.0,Tree,756.0,1.0
NIWO_011_2018.tif,115.0,8.0,137.0,25.0,Tree,374.0,1.0
NIWO_011_2018.tif,115.0,26.0,136.0,47.0,Tree,441.0,1.0
NIWO_011_2018.tif,91.0,56.0,125.0,93.0,Tree,1258.0,1.0
NIWO_011_2018.tif,209.0,1.0,231.0,17.0,Tree,352.0,1.0
NIWO_011_2018.tif,137.0,2.0,157.0,18.0,Tree,320.0,1.0
NIWO_011_2018.tif,136.0,23.0,156.0,46.0,Tree,460.0,1.0
NIWO_011_2018.tif,225.0,168.0,248.0,195.0,Tree,621.0,1.0
NIWO_011_2018.tif,273.0,61.0,299.0,84.0,Tree,598.0,1.0
NIWO_011_2018.tif,276.0,80.0,303.0,101.0,Tree,567.0,1.0
NIWO_011_2018.tif,156.0,264.0,173.0,281.0,Tree,289.0,1.0
NIWO_011_2018.tif,211.0,237.0,234.0,264.0,Tree,621.0,1.0
NIWO_011_2018.tif,206.0,290.0,235.0,317.0,Tree,783.0,1.0
NIWO_011_2018.tif,264.0,300.0,284.0,317.0,Tree,340.0,1.0
NIWO_011_2018.tif,375.0,178.0,400.0,202.0,Tree,600.0,1.0
NIWO_011_2018.tif,133.0,59.0,149.0,74.0,Tree,240.0,1.0
NIWO_011_2018.tif,148.0,47.0,168.0,72.0,Tree,500.0,1.0
NIWO_011_2018.tif,123.0,281.0,140.0,299.0,Tree,306.0,1.0
NIWO_011_2018.tif,115.0,243.0,136.0,266.0,Tree,483.0,1.0
NIWO_011_2018.tif,137.0,268.0,151.0,287.0,Tree,266.0,1.0
NIWO_011_2018.tif,175.0,286.0,200.0,310.0,Tree,600.0,1.0
NIWO_011_2018.tif,194.0,214.0,219.0,241.0,Tree,675.0,1.0
NIWO_011_2018.tif,140.0,237.0,162.0,256.0,Tree,418.0,1.0
NIWO_011_2018.tif,202.0,107.0,225.0,127.0,Tree,460.0,1.0
NIWO_011_2018.tif,219.0,119.0,249.0,143.0,Tree,720.0,1.0
NIWO_011_2018.tif,197.0,144.0,220.0,168.0,Tree,552.0,1.0
NIWO_011_2018.tif,180.0,165.0,197.0,182.0,Tree,289.0,1.0
NIWO_011_2018.tif,180.0,180.0,202.0,200.0,Tree,440.0,1.0
NIWO_011_2018.tif,326.0,268.0,348.0,294.0,Tree,572.0,1.0
NIWO_011_2018.tif,374.0,290.0,400.0,325.0,Tree,910.0,1.0
NIWO_011_2018.tif,372.0,64.0,388.0,85.0,Tree,336.0,1.0
NIWO_011_2018.tif,280.0,103.0,302.0,127.0,Tree,528.0,1.0
NIWO_011_2018.tif,304.0,139.0,319.0,153.0,Tree,210.0,1.0
NIWO_011_2018.tif,279.0,205.0,297.0,224.0,Tree,342.0,1.0
NIWO_011_2018.tif,260.0,269.0,278.0,289.0,Tree,360.0,1.0
NIWO_011_2018.tif,177.0,141.0,196.0,163.0,Tree,418.0,1.0
NIWO_011_2018.tif,166.0,147.0,185.0,167.0,Tree,380.0,1.0
NIWO_011_2018.tif,159.0,218.0,179.0,241.0,Tree,460.0,1.0
NIWO_011_2018.tif,152.0,15.0,172.0,37.0,Tree,440.0,1.0
NIWO_011_2018.tif,333.0,226.0,354.0,253.0,Tree,567.0,1.0
NIWO_011_2018.tif,317.0,201.0,341.0,233.0,Tree,768.0,1.0
NIWO_011_2018.tif,302.0,229.0,334.0,264.0,Tree,1120.0,1.0
NIWO_011_2018.tif,280.0,252.0,309.0,280.0,Tree,812.0,1.0
NIWO_011_2018.tif,285.0,277.0,296.0,287.0,Tree,110.0,1.0
NIWO_011_2018.tif,288.0,287.0,312.0,310.0,Tree,552.0,1.0
NIWO_011_2018.tif,379.0,105.0,398.0,126.0,Tree,399.0,1.0
NIWO_011_2018.tif,262.0,117.0,280.0,137.0,Tree,360.0,1.0
NIWO_011_2018.tif,263.0,200.0,279.0,218.0,Tree,288.0,1.0
NIWO_011_2018.tif,274.0,220.0,294.0,241.0,Tree,420.0,1.0
NIWO_011_2018.tif,256.0,231.0,276.0,249.0,Tree,360.0,1.0
NIWO_011_2018.tif,184.0,199.0,199.0,217.0,Tree,270.0,1.0
NIWO_011_2018.tif,247.0,175.0,273.0,200.0,Tree,650.0,1.0
NIWO_011_2018.tif,135.0,168.0,162.0,197.0,Tree,783.0,1.0
NIWO_011_2018.tif,128.0,218.0,144.0,230.0,Tree,192.0,1.0
NIWO_011_2018.tif,89.0,258.0,113.0,288.0,Tree,720.0,1.0
NIWO_011_2018.tif,2.0,264.0,39.0,294.0,Tree,1110.0,1.0
NIWO_011_2018.tif,1.0,164.0,36.0,204.0,Tree,1400.0,1.0
NIWO_011_2018.tif,36.0,128.0,66.0,163.0,Tree,1050.0,1.0
NIWO_011_2018.tif,86.0,225.0,116.0,251.0,Tree,780.0,1.0
NIWO_011_2018.tif,235.0,239.0,254.0,260.0,Tree,399.0,1.0
NIWO_011_2018.tif,1.0,75.0,17.0,103.0,Tree,448.0,1.0
NIWO_011_2018.tif,21.0,81.0,36.0,100.0,Tree,285.0,1.0
NIWO_011_2018.tif,35.0,70.0,60.0,97.0,Tree,675.0,1.0
NIWO_011_2018.tif,109.0,95.0,129.0,118.0,Tree,460.0,1.0
NIWO_011_2018.tif,93.0,105.0,113.0,129.0,Tree,480.0,1.0
NIWO_011_2018.tif,68.0,122.0,92.0,156.0,Tree,816.0,1.0
NIWO_011_2018.tif,79.0,181.0,109.0,205.0,Tree,720.0,1.0
NIWO_011_2018.tif,114.0,181.0,131.0,197.0,Tree,272.0,1.0
NIWO_011_2018.tif,72.0,211.0,88.0,225.0,Tree,224.0,1.0
NIWO_011_2018.tif,205.0,187.0,228.0,216.0,Tree,667.0,1.0
NIWO_011_2018.tif,318.0,102.0,364.0,155.0,Tree,2438.0,1.0
NIWO_011_2018.tif,236.0,55.0,257.0,76.0,Tree,441.0,1.0
NIWO_011_2018.tif,215.0,71.0,247.0,98.0,Tree,864.0,1.0
NIWO_011_2018.tif,158.0,65.0,184.0,90.0,Tree,650.0,1.0
NIWO_011_2018.tif,147.0,87.0,173.0,112.0,Tree,650.0,1.0
NIWO_011_2018.tif,185.0,84.0,207.0,111.0,Tree,594.0,1.0
NIWO_011_2018.tif,305.0,178.0,331.0,201.0,Tree,598.0,1.0
NIWO_012_2018.tif,55.0,13.0,69.0,26.0,Tree,182.0,1.0
NIWO_012_2018.tif,380.0,37.0,394.0,51.0,Tree,196.0,1.0
NIWO_012_2018.tif,99.0,196.0,118.0,214.0,Tree,342.0,1.0
NIWO_012_2018.tif,214.0,1.0,236.0,13.0,Tree,264.0,1.0
NIWO_012_2018.tif,15.0,67.0,30.0,85.0,Tree,270.0,1.0
NIWO_012_2018.tif,379.0,11.0,399.0,32.0,Tree,420.0,1.0
NIWO_012_2018.tif,134.0,47.0,146.0,62.0,Tree,180.0,1.0
NIWO_012_2018.tif,71.0,309.0,87.0,323.0,Tree,224.0,1.0
NIWO_012_2018.tif,269.0,322.0,286.0,337.0,Tree,255.0,1.0
NIWO_012_2018.tif,384.0,364.0,400.0,384.0,Tree,320.0,1.0
NIWO_012_2018.tif,381.0,384.0,400.0,400.0,Tree,304.0,1.0
NIWO_012_2018.tif,345.0,101.0,363.0,119.0,Tree,324.0,1.0
NIWO_012_2018.tif,146.0,19.0,159.0,31.0,Tree,156.0,1.0
NIWO_012_2018.tif,138.0,159.0,150.0,170.0,Tree,132.0,1.0
NIWO_012_2018.tif,94.0,79.0,113.0,94.0,Tree,285.0,1.0
NIWO_012_2018.tif,24.0,40.0,41.0,60.0,Tree,340.0,1.0
NIWO_012_2018.tif,26.0,1.0,58.0,17.0,Tree,512.0,1.0
NIWO_012_2018.tif,92.0,95.0,113.0,115.0,Tree,420.0,1.0
NIWO_012_2018.tif,331.0,313.0,363.0,351.0,Tree,1216.0,1.0
NIWO_012_2018.tif,234.0,27.0,252.0,46.0,Tree,342.0,1.0
NIWO_012_2018.tif,148.0,94.0,161.0,109.0,Tree,195.0,1.0
NIWO_012_2018.tif,300.0,249.0,317.0,266.0,Tree,289.0,1.0
NIWO_012_2018.tif,56.0,142.0,72.0,157.0,Tree,240.0,1.0
NIWO_012_2018.tif,321.0,273.0,335.0,291.0,Tree,252.0,1.0
NIWO_012_2018.tif,322.0,156.0,335.0,168.0,Tree,156.0,1.0
NIWO_012_2018.tif,265.0,1.0,288.0,20.0,Tree,437.0,1.0
NIWO_012_2018.tif,99.0,34.0,116.0,51.0,Tree,289.0,1.0
NIWO_012_2018.tif,119.0,134.0,136.0,150.0,Tree,272.0,1.0
NIWO_012_2018.tif,67.0,341.0,84.0,363.0,Tree,374.0,1.0
NIWO_012_2018.tif,242.0,372.0,257.0,390.0,Tree,270.0,1.0
NIWO_012_2018.tif,356.0,1.0,380.0,18.0,Tree,408.0,1.0
NIWO_012_2018.tif,329.0,8.0,350.0,32.0,Tree,504.0,1.0
NIWO_012_2018.tif,317.0,39.0,339.0,67.0,Tree,616.0,1.0
NIWO_012_2018.tif,27.0,180.0,39.0,196.0,Tree,192.0,1.0
NIWO_012_2018.tif,50.0,240.0,79.0,262.0,Tree,638.0,1.0
NIWO_012_2018.tif,227.0,370.0,248.0,389.0,Tree,399.0,1.0
NIWO_012_2018.tif,192.0,6.0,209.0,26.0,Tree,340.0,1.0
NIWO_012_2018.tif,114.0,93.0,134.0,114.0,Tree,420.0,1.0
NIWO_012_2018.tif,95.0,265.0,116.0,288.0,Tree,483.0,1.0
NIWO_012_2018.tif,321.0,98.0,341.0,119.0,Tree,420.0,1.0
NIWO_012_2018.tif,74.0,385.0,97.0,400.0,Tree,345.0,1.0
NIWO_012_2018.tif,157.0,217.0,171.0,234.0,Tree,238.0,1.0
NIWO_012_2018.tif,176.0,337.0,216.0,378.0,Tree,1640.0,1.0
NIWO_012_2018.tif,146.0,36.0,167.0,56.0,Tree,420.0,1.0
NIWO_012_2018.tif,119.0,169.0,141.0,188.0,Tree,418.0,1.0
NIWO_012_2018.tif,69.0,82.0,93.0,111.0,Tree,696.0,1.0
NIWO_012_2018.tif,70.0,115.0,98.0,139.0,Tree,672.0,1.0
NIWO_012_2018.tif,291.0,1.0,318.0,19.0,Tree,486.0,1.0
NIWO_012_2018.tif,207.0,16.0,236.0,43.0,Tree,783.0,1.0
NIWO_012_2018.tif,242.0,8.0,266.0,29.0,Tree,504.0,1.0
NIWO_012_2018.tif,373.0,58.0,385.0,77.0,Tree,228.0,1.0
NIWO_012_2018.tif,355.0,54.0,371.0,78.0,Tree,384.0,1.0
NIWO_012_2018.tif,290.0,93.0,306.0,111.0,Tree,288.0,1.0
NIWO_012_2018.tif,53.0,288.0,73.0,308.0,Tree,400.0,1.0
NIWO_012_2018.tif,84.0,338.0,99.0,363.0,Tree,375.0,1.0
NIWO_012_2018.tif,121.0,317.0,144.0,340.0,Tree,529.0,1.0
NIWO_012_2018.tif,100.0,331.0,121.0,354.0,Tree,483.0,1.0
NIWO_012_2018.tif,146.0,352.0,174.0,383.0,Tree,868.0,1.0
NIWO_012_2018.tif,181.0,246.0,200.0,265.0,Tree,361.0,1.0
NIWO_012_2018.tif,377.0,182.0,398.0,202.0,Tree,420.0,1.0
NIWO_012_2018.tif,215.0,44.0,242.0,67.0,Tree,621.0,1.0
NIWO_012_2018.tif,99.0,363.0,120.0,386.0,Tree,483.0,1.0
NIWO_012_2018.tif,68.0,366.0,90.0,383.0,Tree,374.0,1.0
NIWO_012_2018.tif,31.0,17.0,54.0,41.0,Tree,552.0,1.0
NIWO_012_2018.tif,53.0,29.0,78.0,54.0,Tree,625.0,1.0
NIWO_012_2018.tif,1.0,40.0,14.0,74.0,Tree,442.0,1.0
NIWO_012_2018.tif,29.0,70.0,47.0,94.0,Tree,432.0,1.0
NIWO_012_2018.tif,49.0,54.0,77.0,81.0,Tree,756.0,1.0
NIWO_012_2018.tif,13.0,142.0,36.0,168.0,Tree,598.0,1.0
NIWO_012_2018.tif,5.0,173.0,24.0,198.0,Tree,475.0,1.0
NIWO_012_2018.tif,74.0,1.0,100.0,31.0,Tree,780.0,1.0
NIWO_012_2018.tif,30.0,118.0,52.0,147.0,Tree,638.0,1.0
NIWO_012_2018.tif,238.0,190.0,258.0,216.0,Tree,520.0,1.0
NIWO_012_2018.tif,302.0,349.0,323.0,379.0,Tree,630.0,1.0
NIWO_012_2018.tif,365.0,322.0,390.0,355.0,Tree,825.0,1.0
NIWO_012_2018.tif,372.0,257.0,400.0,298.0,Tree,1148.0,1.0
NIWO_012_2018.tif,1.0,203.0,23.0,226.0,Tree,506.0,1.0
NIWO_012_2018.tif,8.0,266.0,28.0,288.0,Tree,440.0,1.0
NIWO_012_2018.tif,199.0,307.0,228.0,343.0,Tree,1044.0,1.0
NIWO_012_2018.tif,117.0,189.0,146.0,216.0,Tree,783.0,1.0
NIWO_012_2018.tif,242.0,346.0,260.0,372.0,Tree,468.0,1.0
NIWO_012_2018.tif,156.0,277.0,191.0,309.0,Tree,1120.0,1.0
NIWO_012_2018.tif,128.0,3.0,145.0,21.0,Tree,306.0,1.0
NIWO_012_2018.tif,214.0,281.0,247.0,309.0,Tree,924.0,1.0
NIWO_012_2018.tif,230.0,233.0,253.0,259.0,Tree,598.0,1.0
NIWO_012_2018.tif,377.0,153.0,397.0,176.0,Tree,460.0,1.0
NIWO_012_2018.tif,341.0,268.0,367.0,301.0,Tree,858.0,1.0
NIWO_012_2018.tif,284.0,298.0,320.0,344.0,Tree,1656.0,1.0
NIWO_012_2018.tif,249.0,287.0,274.0,323.0,Tree,900.0,1.0
NIWO_012_2018.tif,154.0,382.0,177.0,400.0,Tree,414.0,1.0
